address,pointer
0x0046BA38,08080703
0x0046BA56,080200fa
0x0046BA6C,080602fe
0x0046BA6D,08080602
0x0046BAA3,08080703
0x0046BAE6,0802fefd
0x0046BB0D,08060200
0x0046BB0E,08080602
0x0046BB43,08070400
0x0046BB44,08080704
0x0046BB65,080d0d09
0x0046BB79,08070701
0x0046BB8B,080c100f
0x0046BBAE,08070400
0x0046BBAF,08080704
0x0046BBD0,080d0d08
0x0046BBE3,08060100
0x0046BBE4,08080601
0x0046BBF6,080d0f0f
0x0046BC1A,08080703
0x0046BC61,080c0f0e
0x0046BC85,08070702
0x0046BCBA,08070401
0x0046BCC8,0802fefd
0x0046BCCC,080d0e0d
0x0046BCD9,080400fc
0x0046BD25,08070400
0x0046BD37,080d0f0c
0x0046BD44,080300fb
0x0046BD5A,08060100
0x0046BDA2,080d0e0c
0x0046BE3F,080100fc
0x0046BE43,080c0d0c
0x0046BE50,080400fd
0x0046BEAE,080b0e0b
0x0046BEBB,080300fc
0x0046BEE0,080300fd
0x0046BEF3,080b0906
0x0046BF19,080b0d0c
0x0046BF4B,080200fd
0x0046BF5C,080400fd
0x0046BF5E,080c0804
0x0046BF84,080c0c0b
0x0046BFC9,080b0703
0x0046BFEF,080c0c09
0x0046C032,080300fd
0x0046C034,080b0803
0x0046C057,080300fe
0x0046C05A,080b0c08
0x0046C0C2,080200fd
0x0046C0C5,080b0b08
0x0046C0D3,080400fd
0x0046C109,08070200
0x0046C166,08090c08
0x0046C174,08060100
0x0046C175,08080601
0x0046C1D1,08090b07
0x0046C216,08080603
0x0046C23C,080b0907
0x0046C26F,08040000
0x0046C271,08090804
0x0046C281,08070701
0x0046C2A7,08090906
0x0046C2DC,080b0704
0x0046C2EB,08060100
0x0046C312,08090807
0x0046C321,08070200
0x0046C357,08070401
0x0046C37B,08060000
0x0046C37D,08090806
0x0046C3B1,08070200
0x0046C3E6,08040000
0x0046C3E8,08080804
0x0046C3F7,08060100
0x0046C41C,08060200
0x0046C463,08070600
0x0046C487,08060100
0x0046C488,08080601
0x0046C4BE,08080703
0x0046C4F2,080600fe
0x0046C4F3,08080600
0x0046C528,08060200
0x0046C529,08080602
0x0046C55E,08070400
0x0046C5C9,08070400
0x0046C5FE,08060100
0x0046C6D5,08070400
0x0046E938,08211a04
0x0046E9A6,0808f807
0x0046E9F6,08030401
0x0046EA10,08020502
0x0046EB00,08011b01
0x0046EB1B,0801140a
0x0046EC2B,08020003
0x0046ECA6,08071935
0x0046ED36,0811090f
0x0046ED61,08251ed1
0x0046ED6A,080e0a1c
0x0046EDF0,0804130a
0x0046EE3F,08100a0c
0x0046EEC2,080a160a
0x0046EFA9,0807f0e7
0x0046F0BF,08162d52
0x0046F0F8,0800ebe9
0x0046F113,0806eeef
0x0046F187,081cf90b
0x0046F347,080ffe1d
0x0046F46A,08201319
0x0046F4D2,0822155b
0x0046F508,08131922
0x0046F5C3,08111610
0x0046F753,08030204
0x0046FA1C,08120936
0x0046FA28,08080d02
0x0046FA5B,0802ff01
0x0046FAD7,08131736
0x0046FB64,0814e9eb
0x0046FB77,08090e3b
0x0046FBC5,083c4ff2
0x0046FBE1,080a2658
0x0046FC21,08122004
0x0046FCC0,0806f6f7
0x0046FCDB,080bfff0
0x0046FD63,08080a01
0x0046FD72,08011e4f
0x0046FE38,0822100e
0x0046FF0D,080b113b
0x0046FF1F,08020b2c
0x0046FF42,08092724
0x0046FF8A,08072a11
0x0046FFA5,08072917
0x00470012,0816001e
0x00470051,080c1919
0x004700D6,0817160b
0x004700EB,080cfb13
0x00470156,08030910
0x004701C0,080a1a47
0x004701C8,080d121f
0x004701DA,0815470f
0x00470217,080f1a0c
0x00470222,080be7e3
0x00470262,08120422
0x004703A6,0808f720
0x00470462,08020003
0x00470520,08081515
0x00470555,0812100d
0x004705A5,0812110b
0x004705DA,0811100f
0x0047065B,08141732
0x00470763,083a30e7
0x0047079B,080f1a0e
0x004707D1,080b0d0f
0x00470821,0809040b
0x00470839,08062e3f
0x0047083B,08040806
0x00470856,08050208
0x00470A05,08091109
0x00470A1E,08100b1b
0x00470A38,08120523
0x00470A6E,080a0a09
0x00470ABB,080e021a
0x00470AD8,080b070b
0x00470ADB,08050208
0x00470B0A,08070114
0x00470B23,08011100
0x00470B78,08050407
0x00470BC8,08000103
0x00470BFE,0802ff02
0x00470C19,0804ffff
0x00470C2D,080df90f
0x00470C84,080101fe
0x00471062,080d03e4
0x00471249,080c102d
0x00471283,08210811
0x004712F1,0803fdfa
0x004713A6,0807fe0b
0x004713BD,08040acd
0x00471428,08081cb7
0x004714EB,082a1e19
0x00471651,080ce4ec
0x004716CD,0806150b
0x00471734,080f1718
0x004717BB,080c1503
0x004717E6,0808eceb
0x004717F0,081c071f
0x00471885,0806eae9
0x004718AE,080c101f
0x004718FD,08151945
0x00471934,08021211
0x00471989,0805f8fe
0x0047199E,080f1440
0x004719D5,0809120c
0x00471A29,080306fe
0x00471AB5,080cfedb
0x00471CD1,080c0205
0x00471CFC,0802071d
0x00471D1D,08062401
0x00471D37,081021eb
0x00471D6A,0800eaea
0x00471DA7,0804001f
0x00471E51,083122ef
0x004720BC,08070e09
0x004720C8,08010106
0x004720E3,0804f6f8
0x00472173,080d0e0e
0x00472254,080b0909
0x004722FD,0800f4e8
0x0047232F,080a0f0f
0x00472336,0804050a
0x0047233D,08020000
0x00472381,08040200
0x0047238C,08060505
0x0047238D,08080605
0x0047238E,08080806
0x004723F9,08070d15
0x004723FB,08060807
0x004725B0,080a0b0b
0x004725B4,08050606
0x004725FC,08060203
0x00472605,08030105
0x0047267E,08060409
0x0047267F,08080604
0x0047275E,080b0c09
0x0047282D,080a090b
0x00472830,08060808
0x0047286F,080604fe
0x0047288A,08060200
0x00472902,08090606
0x00472AAE,080a0c11
0x00472AB1,080a0c08
0x00472C89,080701fe
0x00472CD3,0804fcfd
0x00472D29,0808f9fa
0x00472DE2,08272707
0x00472E26,08131200
0x00472E5E,080a0501
0x00472E79,0801fcfb
0x00472EC9,08051912
0x00472EF4,080f02ec
0x00472F0A,080afffd
0x00472F5A,0828393a
0x00472FBE,0811fdd8
0x00472FEB,08020426
0x0047305C,08092956
0x00473078,081b494e
0x00473215,08012322
0x0047321E,08141301
0x0047329B,0807f616
0x00473362,0801f200
0x0047360C,0804e2f2
0x0047360D,080804e2
0x0047363B,081cfcd2
0x004737FA,081c2320
0x0047389D,082c491b
0x004739FB,0800fc0d
0x00473A6C,08131e13
0x00473AEF,08492018
0x00473B45,08313002
0x00473B9A,080b1ef2
0x00473DEC,0819383a
0x00473EEF,0802000b
0x00473F52,08020d14
0x00473F58,0807ddc6
0x00473F89,080d2203
0x00473FF2,0804dcd6
0x00474004,0807f7cd
0x004740E3,081a2b16
0x004742A6,082c3919
0x0047434D,08131911
0x004743AE,080ceedf
0x004744DD,08122024
0x0047464F,080c241b
0x004746D5,0806e8dd
0x004746F3,0806fff2
0x004748E9,08021c06
0x0047494F,0804e4e6
0x00474D2A,08265125
0x00474D33,08040cfc
0x00474D6E,0800ecf8
0x00474E48,082c493a
0x00474F99,0801d1d2
0x00474F9A,080801d1
0x004750C3,084d655e
0x0047517D,0816e9d2
0x00475215,080509ea
0x0047563C,080ee4c7
0x0047563D,08080ee4
0x00475676,080f11d9
0x00475711,0805eff1
0x0047585F,0804f3d8
0x004758F8,0803d9d3
0x00475931,0800ecd0
0x00475959,081f1a0d
0x004759E7,0801f9f9
0x00475AA7,08111f2b
0x00475AFC,08102027
0x00475AFD,08081020
0x00475B19,080a1728
0x00475B52,08071c1a
0x00475BCD,0800f505
0x00475BD1,0807f4fd
0x00475C04,0804132c
0x00475C21,0809031d
0x00475C29,0807f700
0x00475C34,0802f90c
0x00475E69,0804f905
0x00475EEF,0803f5f4
0x00476161,082118ef
0x0047660E,08061523
0x00476628,081a1d20
0x004766E4,08121720
0x0047685A,08141f24
0x004768E0,08121c23
0x004769EE,08000107
0x00476B12,080f131c
0x00476B1F,0812171c
0x00476E50,08161d1d
0x00476E93,08141f1f
0x004770E1,08111716
0x0047711F,0800f7f1
0x0047713F,080f1414
0x00477162,0800f7f2
0x0047717D,0800f9f3
0x00477182,080f1212
0x00477198,0802faf5
0x004771C5,080d1110
0x004771F6,0802fdf8
0x00477208,080c0f0e
0x00477230,080c0d0d
0x00477258,080c0d0b
0x00477273,080b0c0b
0x0047729B,080b0b0a
0x004772C3,080a0b09
0x004772E8,080502ff
0x00477303,080503ff
0x00477306,08090908
0x00477313,08090907
0x0047731E,08060200
0x0047732D,08090705
0x00477339,08060401
0x0047733A,08080604
0x0047733B,08080806
0x00477347,08070502
0x00477348,08080705
0x00477354,08060401
0x00477355,08080604
0x0047736F,08060402
0x00477370,08080604
0x0047737D,08070603
0x0047738A,08070502
0x00477398,08080603
0x004781A0,0803f8fd
0x00478444,0801ff0d
0x00478518,0805f5e7
0x004786CC,08050506
0x004787A3,08050403
0x004787BC,080d1620
0x00478941,080e1519
0x00478970,08030101
0x004789A4,08101310
0x00478B18,080b0f16
0x00478BC5,080c1317
0x00478CCB,08040101
0x00478D64,0803fffe
0x00478D72,080d1316
0x00478D83,08040100
0x00478E3B,080501fe
0x00478F1F,080e1314
0x00478F7E,08080a0e
0x00478FEA,08080704
0x00478FEB,08080807
0x00479020,080b0d12
0x00479026,08040100
0x00479055,0807090c
0x00479059,080e0f0c
0x004790C0,08070400
0x004790C1,08080704
0x004790C2,08080807
0x004790DE,080402ff
0x004790FD,08060200
0x0047912A,080b0e13
0x0047912B,08080b0e
0x004791A3,080c1012
0x004791D4,08060401
0x0047926F,08070706
0x004792D8,08090a0f
0x004792D9,0808090a
0x004792DD,080d0d0a
0x00479346,08060606
0x00479350,080c1010
0x00479381,08050201
0x004793AF,08080a0d
0x00479439,08050200
0x00479451,080b0f12
0x00479458,08060401
0x00479485,080a0c0f
0x004794F4,08060605
0x0047952F,08070401
0x00479530,08080704
0x0047955B,080b0e13
0x0047955D,0807080b
0x004795CB,08060606
0x00479606,08070503
0x00479607,08080705
0x00479632,080a0c10
0x00479634,0807080a
0x004796DE,08070806
0x00479708,080b0e13
0x0047970E,080c0b09
0x00479781,080b0d0d
0x00479794,08050200
0x004797B3,08070402
0x004797B4,08080704
0x00479882,080b0f12
0x0047988A,08070502
0x0047988B,08080705
0x0047992E,080b0c0b
0x00479959,08090c11
0x00479962,08070706
0x0047998F,08070708
0x00479992,080b0a08
0x004799FD,08060504
0x00479A18,08040100
0x00479A2F,080b0f13
0x00479B06,080a0e11
0x00479BAB,08060504
0x00479C13,08060607
0x00479C85,08090a09
0x00479C88,08090908
0x00479CEA,08070607
0x00479D58,08060403
0x00479D5B,08090908
0x00479D5C,08080909
0x00479D5D,08080809
0x00479DBD,080b0d10
0x00479DC3,08090906
0x00479E30,08070605
0x00479E32,08090807
0x00479E34,08070809
0x00479E61,08090c0f
0x00479F06,08060404
0x00479F08,08090806
0x00479F0A,08070809
0x00479F37,080b0e11
0x00479F41,08060605
0x00479F70,08090707
0x00479FDD,08060503
0x00479FDE,08080605
0x00479FDF,08080806
0x00479FE1,08070808
0x0047A00E,080a0c10
0x0047A018,08060606
0x0047A044,08070707
0x0047A045,08080707
0x0047A047,08090808
0x0047A0B5,08070605
0x0047A0E4,080b0e11
0x0047A0EF,08060605
0x0047A118,08090b0e
0x0047A11B,08070708
0x0047A11C,08080707
0x0047A11D,08080807
0x0047A1C6,08070605
0x0047A1EE,08090d0f
0x0047A1F3,08070606
0x0047A27B,08040100
0x0047A2C4,080b0e11
0x0047A2C5,08080b0e
0x0047A39C,08090a0c
0x0047A3A0,08070607
0x0047A3A1,08080706
0x0047A44A,08060505
0x0047A516,08090b0e
0x0047A549,08090a0d
0x0047A54D,08060606
0x0047A54E,08080606
0x0047A5EC,080b0c0f
0x0047A624,08070505
0x0047A625,08080705
0x0047A6AD,08050100
0x0047A6C3,08090b0e
0x0047A6CE,08060505
0x0047A6F6,08090a0d
0x0047A7C1,080a03fe
0x0047A7C3,080c080a
0x0047A8AF,0804091d
0x0047AA36,081000ed
0x0047AAE3,081310f6
0x0047ABF7,0810fde4
0x0047AC40,08010009
0x0047AD24,08111105
0x0047ADDE,080d1a1a
0x0047AE86,0805151f
0x0047AF51,080606fc
0x0047AFC6,080b1618
0x0047B091,0800f7f3
0x0047B0FD,080400f8
0x0047B101,080f140e
0x0047B151,081c2723
0x0047B245,08141c13
0x0047B2AE,081a1a0b
0x0047B2B4,0804141a
0x0047B447,0800f0e9
0x0047B489,08162532
0x0047B56D,08071518
0x0047B59F,08060403
0x0047B606,08090b0d
0x0047B673,08040103
0x0047B747,080a0202
0x0047B77F,08001125
0x0047B7F0,081e2a22
0x0047B85F,080b0b09
0x0047B860,08080b0b
0x0047B8B6,08071222
0x0047B945,0802040c
0x0047B959,080400fc
0x0047B969,08121612
0x0047B9FE,0806060a
0x0047BA08,080b0e16
0x0047BA09,08080b0e
0x0047BAAA,080e181d
0x0047BAAC,080d080e
0x0047BAF9,0807fbf7
0x0047BB32,080b00ef
0x0047BB62,0804fdf6
0x0047BBAA,080e0904
0x0047BBC7,0813140d
0x0047BBE2,0805f9f7
0x0047BC31,080f1818
0x0047BC5A,08040000
0x0047BCE3,08020a0e
0x0047BCE9,0800ff0b
0x0047BD0B,080f08fd
0x0047BD2D,08040610
0x0047BD5E,080c171b
0x0047BD64,0805070d
0x0047BD95,080f1517
0x0047BD96,08080f15
0x0047BDBC,080b0f0f
0x0047BDCC,08071115
0x0047BDE2,080b0702
0x0047BE25,0812140a
0x0047BE28,08050408
0x0047BE49,08050911
0x0047BE68,080e1009
0x0047BE70,08010008
0x0047BEA1,08131811
0x0047BEB7,08040307
0x0047BEBA,080c0908
0x0047BED3,0801070c
0x0047BEDA,08060407
0x0047BF11,08090d0d
0x0047BF33,0803fcf8
0x0047BF67,08050a10
0x0047BF75,080f1b1e
0x0047BF8F,080d0d0a
0x0047BFE7,08090c0d
0x0047BFF5,0805090e
0x0047C050,080d0d0c
0x0047C085,08040304
0x0047C0A5,08110cfc
0x0047C0AB,08090a06
0x0047C0AD,080b0809
0x0047C0BA,080d0e0e
0x0047C0BC,0807080d
0x0047C0EF,08000006
0x0047C114,08050505
0x0047C126,0808090c
0x0047C159,08070101
0x0047C1C2,080b0405
0x0047C1E9,08050404
0x0047C252,0804fffd
0x0047C258,08050204
0x0047C26C,08050a10
0x0047C27B,08060d11
0x0047C28A,0805faf9
0x0047C295,080d08fb
0x0047C29B,08030401
0x0047C2BC,0801fcfa
0x0047C327,0805fef5
0x0047C39D,083d2107
0x0047C41D,0804170e
0x0047C4F0,0800dcd6
0x0047C5A0,080f1a0b
0x0047C605,080be3e4
0x0047C668,08101419
0x0047C725,080d00ec
0x0047C72C,0802deeb
0x0047C733,082516f8
0x0047C883,0803d3eb
0x0047C8F8,0804eff9
0x0047C9E4,08081526
0x0047CB02,0812101a
0x0047CBAF,08020315
0x0047CC20,08011e21
0x0047CC21,0808011e
0x0047CC5C,08010602
0x0047CD05,08041e20
0x0047CD1E,08141430
0x0047CDEE,0800071b
0x0047CE98,08021211
0x0047CF3F,08030e00
0x0047D20D,08110b18
0x0047D29B,08020305
0x0047D29E,08111308
0x0047D30D,08020304
0x0047D3A0,0803fe15
0x0047D3F6,0809110c
0x0047D449,08091e15
0x0047D49E,0801f7fb
0x0047D4A6,080501fc
0x0047D4DF,0807fdfe
0x0047D4F6,080e140f
0x0047D522,0804f5f0
0x0047D54A,080304f9
0x0047D5A2,080f1314
0x0047D5A3,08080f13
0x0047D5BD,080400fa
0x0047D6DC,080c00f5
0x0047D6DD,08080c00
0x0047D715,080901f3
0x0047D71A,0806f801
0x0047D754,080606fc
0x0047D7A5,080f1811
0x0047D853,080f1114
0x0047D86C,080c01f2
0x0047D8E0,080c0502
0x0047D919,080a03ff
0x0047D98B,080b00fb
0x0047D9C3,0800f5f3
0x0047DA76,080e0905
0x0047DAAD,080200ff
0x0047DAAF,08120802
0x0047DB47,0800f4ee
0x0047DB5A,080f09fb
0x0047DB5B,08080f09
0x0047DB80,0800f1ed
0x0047DB8E,08030401
0x0047DBC7,08050100
0x0047DC4B,0802f4e6
0x0047DCDD,08060003
0x0047DDA3,0802f7e5
0x0047DE08,080901fc
0x0047DF29,08050409
0x0047DF8B,0803fdfa
0x0047E00C,08040402
0x0047E045,08040100
0x0047E048,08050608
0x0047E07E,080300ff
0x0047E0AA,080c0500
0x0047E0B9,08050704
0x0047E0C6,0803faf3
0x0047E0F1,08060600
0x0047E1D9,08090605
0x0047E1DA,08080906
0x0047E202,08090908
0x0047E210,08050704
0x0047E211,08080507
0x0047E23B,080b0705
0x0047E249,08050404
0x0047E274,080c0601
0x0047E29E,080f181b
0x0047E2AD,080e06ff
0x0047E2F8,080c0a04
0x0047E320,080b0c06
0x0047E359,080b0902
0x0047E44E,08030101
0x0047E469,08090c16
0x0047E4E8,0802fbf1
0x0047E535,080c0b04
0x0047E594,0808fcf3
0x0047E5A5,08040000
0x0047E5CF,08070807
0x0047E5FA,08121615
0x0047E641,08090500
0x0047E679,0803fdf5
0x0047E6A6,080f1216
0x0047E6D1,0801f4ec
0x0047E737,080702fe
0x0047E744,0800faf1
0x0047E81B,0800fefd
0x0047E854,0800fefe
0x0047E88E,080700fc
0x0047E88F,08080700
0x0047E8C9,08090605
0x0047E901,080402ff
0x0047E92B,08040100
0x0047E964,080400ff
0x0047E982,0804fcf7
0x0047EA2E,0802fdf6
0x0047EA3B,080c1319
0x0047EA49,080300fb
0x0047EA4A,08080300
0x0047EA95,08090505
0x0047EABC,080901fc
0x0047EAF4,0800f9f8
0x0047EB06,08050302
0x0047EB40,08060402
0x0047EB68,080605ff
0x0047EB79,08050401
0x0047EBA1,080502fd
0x0047EBED,080a0603
0x0047EC26,080a0501
0x0047EC5E,0803ffff
0x0047EC79,08101113
0x0047EC98,080703ff
0x0047ED0D,08402a1a
0x0047F493,0838151b
0x0047F78D,083b2a18
0x0047FDDF,083e2314
0x0047FFDB,08272711
0x004800CB,0839211f
0x004800F3,083c2124
0x004800F4,08083c21
0x00480101,08174013
0x00480129,08184213
0x00480137,08023132
0x00480143,08421d33
0x00480408,080b2b50
0x004806CE,0806193a
0x004807F4,08032e2c
0x004808D6,083d223a
0x00480941,083c263a
0x00480A17,08392e3c
0x0048109E,0827504f
0x004814C1,0805f104
0x004814CB,084856ff
0x004814F3,08504ef9
0x0048152C,0809f208
0x00481597,080cf40c
0x0048160D,0808315e
0x0048189D,0830172c
0x00481C1F,0807030c
0x00481CF9,08000509
0x00481CFB,08120800
0x00481E2C,08060407
0x00481E8C,080e08ff
0x00481E95,08000212
0x00481E9E,08050c09
0x00481F39,0800050d
0x00481FA9,0810130a
0x0048202A,08101909
0x00482078,0804fd01
0x00482082,0804fe04
0x004820ED,080c0706
0x004820F9,080e070c
0x004820FC,08110308
0x004820FE,08070811
0x00482100,08090807
0x00482103,08060608
0x004821A2,08101711
0x004821A5,080f0d08
0x004821AB,08030c09
0x0048224C,080d0401
0x00482250,08070106
0x004822D2,08050101
0x004822D6,080a0701
0x0048236E,08050401
0x00482374,08060b07
0x004823BA,080e0d0e
0x00482431,08040404
0x0048247C,08070609
0x0048257F,08070507
0x00482583,080a0606
0x0048260C,08070507
0x004826FB,080a0b0b
0x004826FE,08090908
0x004826FF,08080909
0x00482700,08080809
0x00482873,08070607
0x00482874,08080706
0x00482875,08080807
0x00482876,08080808
0x00482877,08080808
0x0048287C,08070707
0x004829EB,08070707
0x004829EF,08070707
0x004830B8,080d08e2
0x0048321B,080510f5
0x004832D9,080ffef7
0x004833F4,0811181b
0x0048343C,0801eb0b
0x00483515,080c0c01
0x004835A9,080a041f
0x004835EA,0805fe05
0x0048368A,0809f9fe
0x004836B6,080ffff8
0x0048370E,08100300
0x00483717,0812fffa
0x0048371D,080bf2ed
0x004837A6,081001fd
0x004837E4,080b09ee
0x0048384A,080701f4
0x0048385A,0807000e
0x004838DB,0802051a
0x004838DD,080c0802
0x004838F8,0803fefd
0x00483911,080b0006
0x00483953,080000fb
0x0048395B,080a090a
0x004839B3,080600ff
0x00483A25,0800fd02
0x00483A60,0801fc09
0x00483A65,0806fdff
0x00483AA1,08010601
0x00483AB9,0807fcf6
0x00483AC0,08090c02
0x00483B6A,080c0906
0x00483BEB,08090d09
0x00483BEF,0808fcff
0x00483C16,0805ffff
0x00483C48,080b0a0b
0x00483D29,08060000
0x00483DCE,0802ff01
0x00483E01,0803ffff
0x00483E7F,08090d0a
0x00483F05,0804ff02
0x00483F1F,08040503
0x00483F20,08080405
0x0048415F,08030102
0x00484B06,08090302
0x00484B0E,0801d60c
0x00484D73,0804f8ff
0x00484E4B,0802f90b
0x004852AC,080fe217
0x004852FE,0804e11d
0x0048567A,08111ead
0x004857DC,08052f07
0x00485802,0824bb39
0x0048586B,08051b0f
0x00485A28,0807fafc
0x00485A53,08100f02
0x00485AAD,0825e51d
0x0048603F,0806f4e7
0x00486050,0808ef21
0x004860AD,080df002
0x004860E7,08140bda
0x00486177,080bf008
0x0048622B,080a02f8
0x0048629A,080901fe
0x0048630C,0818e0dd
0x00486320,08030902
0x004863B8,08060cf1
0x004863E9,0811faf7
0x0048646F,0808f3f8
0x004864C8,0806fbec
0x00486549,0811f1f5
0x004865D2,0807e90f
0x004865EA,080502fd
0x0048669B,0804f10b
0x00486721,080304e9
0x0048676E,0805f7f5
0x00486785,0806f005
0x004867BE,0812e612
0x00486821,0805e90c
0x0048687D,0813e404
0x004868A0,0803f50b
0x004869C0,0804ea0d
0x00486A23,0806fb00
0x00486B08,0806f2f6
0x00486B61,0816eff4
0x00486B75,080cf6f8
0x00486BA2,0804fe05
0x00486BF1,0800ff01
0x00486C38,0803f501
0x00486DEE,08000df2
0x00486DEF,0808000d
0x00486DF6,0803f512
0x00486E20,080503eb
0x0048700B,0807f902
0x004893E3,08000ded
0x004893E4,0808000d
0x004893E7,0802fb08
0x00489493,08000403
0x004894A5,0806fffa
0x004894A8,0808fa08
0x00489538,080020fa
0x00489585,0801c83b
0x004895BF,083303e5
0x004895DE,0812cef0
0x004897C8,0815f70c
0x004898D1,082be49d
0x00489B3D,083bd5dc
0x00489CB9,080dad21
0x00489D24,080eccf5
0x00489E13,080008e9
0x00489E23,0825e5f3
0x00489FBE,080313f7
0x0048A095,080df6f6
0x0048A140,080fcf1e
0x0048A251,0812f91c
0x0048A3EA,080004ee
0x0048A4F9,0809f80b
0x0048A534,080509ff
0x0048A570,080ff3eb
0x0048A5F4,081110e5
0x0048A605,0807ef10
0x0048A6D2,08050eee
0x0048A70F,080dea04
0x0048A7FD,0814ec01
0x0048A928,0810e014
0x0048A92D,0807f403
0x0048A944,080ae612
0x0048A9C0,0800f9fe
0x0048AA1D,080cf0f6
0x0048AA9D,0801f203
0x0048AB45,0803f204
0x0048ACF0,0808e60b
0x0048AD8D,080ef4fe
0x0048AEA0,080302ec
0x0048AED6,0811f50d
0x0048AF27,0801fbfc
0x0048AF60,080feb00
0x0048AF9A,080104f8
0x0048B01E,0808fefc
0x0048B0B2,0805f1fc
0x0048B0BA,0803e909
0x0048B0BE,0808f101
0x0048B191,0802fbfb
0x0048B1AC,0805fef4
0x0048B364,0806f8f9
0x0048B4A2,0801fd01
0x0048B4A7,0801fc01
0x0048B57C,0808ee07
0x0048B717,0804f003
0x0048B770,0801fef7
0x0048B7DC,0805f501
0x0048BAF0,0801fcfd
0x0048BB25,0800fcfb
0x0048BBE5,0800f900
0x0048BC32,0802f8ff
0x0048CA93,08050607
0x0048CA97,08060607
0x0048CA9C,08070b06
0x0048CA9D,0808070b
0x0048CA9E,08080807
0x0048CB21,0804fcf4
0x0048CB95,0802faf7
0x0048CCDE,08091015
0x0048CD23,0804fcf9
0x0048CDEC,08060c0a
0x0048CEA0,081213fd
0x0048CF14,080c0a19
0x0048CF5F,080a040c
0x0048CF95,0811031a
0x0048CFD2,0804e714
0x0048D082,08041022
0x0048D10A,0806ee0c
0x0048D11C,0811f314
0x0048D15E,0803020a
0x0048D1A5,0803f60c
0x0048D1D1,0801fcfd
0x0048D1DD,0804ee0c
0x0048D211,080c06f2
0x0048D238,0801f404
0x0048D25A,0807f809
0x0048D346,0804f9fe
0x0048D9EF,0811232b
0x0048DA71,081c1c15
0x0048DA7E,080d1401
0x0048DAC5,08272221
0x0048DAFF,0804070d
0x0048DB3E,080e1e21
0x0048DB66,080cfff8
0x0048DB9F,08070504
0x0048DC05,08010603
0x0048DC0E,0801fd09
0x0048DC1E,08120fff
0x0048DC56,080a0b07
0x0048DD5A,08010000
0x0048DD7B,0813071c
0x0048DD7F,08041d16
0x0048DD81,08040804
0x0048DDB8,0806ff09
0x0048DDE3,08010bfb
0x0048DF49,0805f3f6
0x0048DF68,08110507
0x0048DFDA,080afb01
0x0048E04E,0805f209
0x0048E05B,080204ff
0x0048E106,08020303
0x0048E133,08050202
0x0048E161,0800050b
0x0048E498,0803161c
0x0048E50E,080c0e03
0x0048E60F,080dec19
0x0048E64C,080df6f3
0x0048E67D,080c0303
0x0048E6C4,08070516
0x0048E6F1,0807f706
0x0048E6F2,080807f7
0x0048E77D,0801ef02
0x0048E78D,08130ff9
0x0048E7AD,0807fbfe
0x0048E83A,0803fcff
0x0048E83F,08030509
0x0048E890,080bfc03
0x0048E8C7,08050c07
0x0048E91F,08020400
0x0048E9A1,080afefe
0x0048E9D0,0805000a
0x0048EA45,0800fd02
0x0048EADC,08000203
0x0048EBC4,08000105
0x0048ED2B,08040119
0x0048ED69,080a0b24
0x0048ED81,0808fff7
0x0048EE27,08170f10
0x0048EE99,080d0907
0x0048EE9A,08080d09
0x0048EF95,08131b21
0x0048EFAA,0800f2e8
0x0048EFC2,080f1418
0x0048EFEF,0810191f
0x0048F04D,08131617
0x0048F068,08080a11
0x0048F06A,08070808
0x0048F070,08040407
0x0048F098,08090b0b
0x0048F15B,08070707
0x0048F182,080601ff
0x0048F18E,080703fe
0x0048F228,080d1319
0x0048F244,080300fd
0x0048F273,080400fb
0x0048F2A5,08050302
0x0048F2A6,08080503
0x0048F2DF,080b0c0e
0x0048F2E1,0807080b
0x0048F2E3,080a0807
0x0048F300,08050201
0x0048F311,080d1215
0x0048F336,08060404
0x0048F337,08080604
0x0048F36E,080a0b0b
0x0048F3C5,08060502
0x0048F3F9,080a0b0b
0x0048F47B,08050201
0x0048F486,08090b0c
0x0048F487,0808090b
0x0048F4B5,080a0b0c
0x0048F4B9,08090909
0x0048F4E0,08060503
0x0048F4E1,08080605
0x0048F4EC,080b0e0d
0x0048F510,080a0c0b
0x0048F53B,08070402
0x0048F544,08090b0c
0x0048F571,08070706
0x0048F5CA,08070401
0x0048F5D4,080a0b0c
0x0048F608,080a0b0b
0x0048F657,08060200
0x0048F660,08080a0a
0x0048F6E7,08060503
0x0048F6E9,08090806
0x0048F6ED,080a0a09
0x0048F6EE,08080a0a
0x0048F6EF,0808080a
0x0048F723,08090909
0x0048F77B,08070707
0x0048F77C,08080707
0x0048F7AF,08090807
0x0048F7B0,08080908
0x0048F7B1,08080809
0x004905AC,080d242e
0x00490611,080c251e
0x00490731,0813181e
0x00490961,08111515
0x004909A9,08111516
0x004909B4,0801f9f5
0x004909B5,080801f9
0x00490A1D,080c090a
0x00490A9F,0804fcf6
0x00490AB7,080a0a09
0x00490ACB,080a0909
0x00490B00,08050402
0x00490B21,080503fe
0x00490B5E,0810161a
0x00490BD2,0803fef8
0x00490C1A,080d1112
0x00490C35,0801f8f1
0x00490C68,0802fbf5
0x00490C9E,080503ff
0x00490CF3,080b0906
0x00490D05,08070504
0x00490D06,08080705
0x00490D1C,08090b0c
0x00490D58,080a0b0a
0x00490D89,0804fef9
0x00490DBC,08050200
0x00490DE0,08050402
0x00490DF4,080b0c0b
0x00491479,08030405
